text,stop_flag
and,True
scotland,False
being,True
more,True
than,True
a,True
match,False
for,True
the,True
traditional,False
handweaving,False
industry,False
especially,False
in,True
spinning,False
and,True
weaving,False
the,True
economic,False
revolution,False
in,True
england,False
and,True
the,True
tariff,False
policy,False
of,True
the,True
british,False
also,False
caused,False
massive,False
deindustrialization,False
in,True
other,True
sector,False
throughout,False
india,False
and,True
mysore,False
for,True
example,False
the,True
gunny,False
bag,False
weaving,False
business,False
had,True
been,True
a,True
monopoly,False
of,True
the,True
goniga,False
people,False
which,True
they,True
lost,False
when,True
the,True
british,False
began,False
ruling,False
the,True
area,False
the,True
import,False
of,True
a,True
chemical,False
substitute,False
for,True
saltpetre,False
potassium,False
nitrate,False
affected,False
the,True
uppar,False
community,False
the,True
traditional,False
maker,False
of,True
saltpetre,False
for,True
use,False
in,True
gunpowder,False
the,True
import,False
of,True
kerosene,False
affected,False
the,True
ganiga,False
community,False
which,True
supplied,False
oil,False
foreign,False
enamel,False
and,True
crockery,False
industry,False
affected,False
the,True
native,False
pottery,False
business,False
and,True
millmade,False
blanket,False
replaced,False
the,True
countrymade,False
blanket,False
called,False
kambli,False
this,True
economic,False
fallout,False
led,False
to,True
the,True
formation,False
of,True
communitybased,False
social,False
welfare,False
organisation,False
to,True
help,False
those,True
within,False
the,True
community,False
to,True
cope,False
better,False
with,True
their,True
new,False
economic,False
situation,False
including,False
youth,False
hostel,False
for,True
student,False
seeking,False
education,False
and,True
shelter,False
however,False
the,True
british,False
economic,False
policy,False
created,False
a,True
class,False
structure,False
consisting,False
of,True
a,True
newly,False
established,False
middle,False
class,False
comprising,False
various,False
blue,False
and,True
whitecollared,False
occupational,False
group,False
including,False
agent,False
broker,False
lawyer,False
teacher,False
civil,False
servant,False
and,True
physician,False
due,False
to,True
a,True
more,True
flexible,False
caste,False
hierarchy,False
the,True
middle,False
class,False
contained,False
a,True
heterogeneous,False
mix,False
of,True
people,False
from,True
different,False
caste,False
culture,False
religion,False
the,True
early,False
king,False
of,True
the,True
wodeyar,False
dynasty,False
worshipped,False
the,True
hindu,False
god,False
shiva,False
the,True
later,False
king,False
starting,False
from,True
the,True
century,False
took,False
to,True
vaishnavism,False
the,True
worship,False
of,True
the,True
hindu,False
god,False
vishnu,False
according,False
to,True
musicologist,False
meera,False
rajaram,False
pranesh,False
king,False
raja,False
wodeyar,False
i,True
wa,False
a,True
devotee,False
of,True
the,True
god,False
vishnu,False
king,False
dodda,False
devaraja,False
wa,False
honoured,False
with,True
the,True
title,False
protector,False
of,True
brahmin,False
deva,False
brahmana,False
paripalaka,False
for,True
his,True
support,False
to,True
brahmin,False
and,True
maharaja,False
krishnaraja,False
iii,False
wa,False
devoted,False
to,True
the,True
goddess,False
chamundeshwari,False
a,True
form,False
of,True
hindu,False
goddess,False
durga,False
wilks,False
history,False
of,True
mysore,False
wrote,False
about,True
a,True
jangama,False
veerashaiva,False
saintdevotee,False
of,True
shiva,False
uprising,False
related,False
to,True
excessive,False
taxation,False
which,True
wa,False
put,False
down,True
firmly,False
by,True
chikka,False
devaraja,False
historian,False
d,True
r,False
nagaraj,False
dr,False
nagaraj,False
claim,False
that,True
four,False
hundred,False
jangamas,False
were,True
murdered,False
in,True
the,True
process,False
but,True
clarifies,False
that,True
veerashiava,False
literature,False
itself,True
is,True
silent,False
about,True
the,True
issue,False
historian,False
suryanath,False
kamath,False
claim,False
king,False
chikka,False
devaraja,False
wa,False
a,True
srivaishnava,False
follower,False
of,True
sri,False
vaishnavism,False
a,True
sect,False
of,True
vaishnavism,False
but,True
wa,False
not,True
antiveerashaiva,False
historian,False
aiyangar,False
concurs,False
that,True
some,True
of,True
the,True
king,False
including,False
the,True
celebrated,False
narasaraja,False
i,True
and,True
chikka,False
devaraja,False
were,True
vaishnava,False
but,True
suggests,False
this,True
may,False
not,True
have,True
been,True
the,True
case,False
with,True
all,True
wodeyar,False
ruler,False
the,True
rise,False
of,True
the,True
modern,False
day,False
mysore,False
city,False
a,True
a,True
centre,False
of,True
south,False
indian,False
culture,False
ha,False
been,True
traced,False
from,True
the,True
period,False
of,True
their,True
sovereignty,False
raja,False
wodeyar,False
i,True
initiated,False
the,True
celebration,False
of,True
the,True
mysore,False
dasara,False
festival,False
in,True
mysore,False
a,True
proud,False
tradition,False
of,True
the,True
erstwhile,False
vijayanagara,False
royal,False
family,False
jainism,False
though,False
in,True
decline,False
during,True
the,True
late,False
medieval,False
period,False
also,False
enjoyed,False
the,True
patronage,False
of,True
the,True
mysore,False
king,False
who,True
made,False
munificent,False
endowment,False
to,True
the,True
jain,False
monastic,False
order,False
at,True
the,True
town,False
of,True
shravanabelagola,False
record,False
indicate,False
that,True
some,True
wodeyar,False
king,False
not,True
only,True
presided,False
over,True
the,True
mahamastakabhisheka,False
ceremony,False
an,True
important,False
jain,False
religious,False
event,False
at,True
shravanabelagola,False
but,True
also,False
personally,False
offered,False
prayer,False
puja,False
hinduism,False
during,True
the,True
year,False
and,True
the,True
contact,False
between,True
south,False
india,False
and,True
islam,False
go,False
back,False
to,True
the,True
century,False
when,True
trade,False
between,True
hindu,False
kingdom,False
and,True
islamic,False
caliphate,False
thrived,False
these,True
muslim,False
trader,False
settled,False
on,True
the,True
malabar,False
coast,False
and,True
married,False
local,False
hindu,False
woman,False
and,True
their,True
descendant,False
came,False
to,True
be,True
known,False
a,True
mappillas,False
by,True
the,True
century,False
muslim,False
had,True
become,False
a,True
significant,False
minority,False
in,True
the,True
south,False
though,False
the,True
advent,False
of,True
portuguese,False
missionary,False
checked,False
their,True
growth,False
haider,False
ali,False
though,False
a,True
devout,False
muslim,False
did,True
not,True
allow,False
his,True
faith,False
to,True
interfere,False
with,True
the,True
administration,False
of,True
the,True
predominantly,False
hindu,False
kingdom,False
historian,False
are,True
however,False
divided,False
on,True
the,True
intention,False
of,True
haider,False
ali,False
s,True
son,False
tipu,False
sultan,False
it,True
ha,False
been,True
claimed,False
that,True
tipu,False
raised,False
hindu,False
to,True
prominent,False
position,False
in,True
his,True
administration,False
made,False
generous,False
grant,False
to,True
hindu,False
temple,False
and,True
brahmin,False
and,True
generally,False
respected,False
other,True
faith,False
and,True
that,True
any,True
religious,False
conversion,False
that,True
tipu,False
undertook,False
were,True
a,True
punishment,False
to,True
those,True
who,True
rebelled,False
against,True
his,True
authority,False
however,False
this,True
ha,False
been,True
countered,False
by,True
other,True
historian,False
who,True
claim,False
that,True
tipu,False
sultan,False
treated,False
the,True
nonmuslims,False
of,True
mysore,False
far,False
better,False
than,True
those,True
of,True
the,True
malabar,False
raichur,False
and,True
coorg,False
region,False
they,True
opine,False
that,True
tipu,False
wa,False
responsible,False
for,True
mass,False
conversion,False
of,True
christian,False
and,True
hindu,False
in,True
these,True
region,False
either,False
by,True
force,False
or,True
by,True
offering,False
them,True
tax,False
incentive,False
and,True
revenue,False
benefit,False
to,True
convert,False
society,False
prior,False
to,True
the,True
century,False
the,True
society,False
of,True
the,True
kingdom,False
followed,False
ageold,False
and,True
deeply,False
established,False
norm,False
of,True
social,False
interaction,False
between,True
people,False
account,False
by,True
contemporaneous,False
traveller,False
indicate,False
the,True
widespread,False
practice,False
of,True
the,True
hindu,False
caste,False
system,False
and,True
of,True
animal,False
sacrifice,False
during,True
the,True
nineday,False
celebration,False
called,False
mahanavami,False
later,False
fundamental,False
change,False
occurred,False
due,False
to,True
the,True
struggle,False
between,True
native,False
and,True
foreign,False
power,False
though,False
war,False
between,True
the,True
hindu,False
kingdom,False
and,True
the,True
sultanate,False
continued,False
the,True
battle,False
between,True
native,False
ruler,False
including,False
muslim,False
and,True
the,True
newly,False
arrived,False
british,False
took,False
centre,False
stage,False
the,True
spread,False
of,True
english,False
education,False
the,True
introduction,False
of,True
the,True
printing,False
press,False
and,True
the,True
criticism,False
of,True
the,True
prevailing,False
social,False
system,False
by,True
christian,False
missionary,False
helped,False
make,False
the,True
society,False
more,True
open,False
and,True
flexible,False
the,True
rise,False
of,True
modern,False
nationalism,False
throughout,False
india,False
also,False
affected,False
mysore,False
with,True
the,True
advent,False
of,True
british,False
power,False
english,False
education,False
gained,False
prominence,False
in,True
addition,False
to,True
traditional,False
education,False
in,True
local,False
language,False
these,True
change,False
were,True
orchestrated,False
by,True
lord,False
elphinstone,False
the,True
governor,False
of,True
the,True
madras,False
presidency,False
his,True
plan,False
became,False
the,True
constitution,False
of,True
the,True
central,False
collegiate,False
institution,False
or,True
university,False
board,False
in,True
accordingly,False
a,True
high,False
school,False
department,False
of,True
the,True
university,False
wa,False
established,False
for,True
imparting,False
education,False
in,True
the,True
interior,False
region,False
school,False
were,True
raised,False
in,True
principal,False
town,False
which,True
eventually,False
were,True
elevated,False
to,True
college,False
level,False
with,True
each,True
college,False
becoming,False
central,False
to,True
many,False
local,False
school,False
zilla,False
school,False
the,True
earliest,False
englishmedium,False
school,False
appeared,False
in,True
in,True
mysore,False
and,True
spread,False
